Car Name,Brand,Price,Mileage,Dealer
2014 Audi R8,audi,"$219,900","8,478 miles",Driving Emotions
2025 Audi Q5,audi,"$56,290",10 miles,Porsche Exchange
2025 Audi A5,audi,"$52,233",8 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$53,534",6 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$41,928",10 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,478",13 miles,Porsche Exchange/ IL
2026 Audi A3,audi,"$45,510",6 miles,Porsche Exchange/ IL
2026 Audi A3,audi,Call for Price,1 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$45,560","5,142 miles",Porsche Exchange/ IL
2025 Audi S6 Sportback e-tron,audi,"$82,388",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$53,452",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,396",5 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$53,153",76 miles,Porsche Exchange/ IL
2026 Audi Q8,audi,Call for Price,9 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$39,944",9 miles,Porsche Exchange/ IL
2025 Audi A5 Sportback,audi,"$43,400","4,968 miles",Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,290",10 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$41,960",6 miles,Porsche Exchange/ IL
2018 Audi A4,audi,"$18,987","69,703 miles",Porsche Exchange/ IL
2023 Audi Q5,audi,"$37,587","17,561 miles",Porsche Exchange/ IL
2023 Audi A5 Sportback,audi,"$37,987","11,871 miles",Porsche Exchange/ IL
2024 Audi RS e-tron GT,audi,"$80,987","15,037 miles",Porsche Exchange/ IL
2025 Audi SQ5,audi,"$74,145",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$44,210","5,186 miles",Porsche Exchange/ IL
2025 Audi Q5,audi,"$44,285","4,396 miles",Porsche Exchange/ IL
2025 Audi SQ5,audi,"$74,945",11 miles,Porsche Exchange/ IL
2023 Audi Q7,audi,"$52,587","25,606 miles",Porsche Exchange/ IL
2025 Audi A5 Sportback,audi,"$39,975","4,832 miles",Porsche Exchange/ IL
2026 Audi A6 allroad,audi,Call for Price,5 miles,Porsche Exchange/ IL
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q3,audi,Call for Price,5 miles,Audi Wesley Chapel
2025 Audi Q5,audi,"$53,452",6 miles,Porsche Exchange
2026 Audi Q7,audi,Call for Price,1 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$39,944",14 miles,Porsche Exchange/ IL
2026 Audi Q7,audi,Call for Price,8 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$40,176",7 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$55,604",28 miles,Porsche Exchange/ IL
2025 Audi A5 Sportback,audi,"$40,575","4,360 miles",Porsche Exchange/ IL
2026 Audi SQ8,audi,Call for Price,6 miles,Porsche Exchange/ IL
2025 Audi S6 Sportback e-tron,audi,"$79,110",20 miles,Porsche Exchange/ IL
2025 Audi A3,audi,"$34,935","3,712 miles",Porsche Exchange/ IL
2026 Audi Q7,audi,Call for Price,6 miles,Porsche Exchange/ IL
2023 Audi A4,audi,"$31,587","18,990 miles",Porsche Exchange/ IL
2026 Audi A3,audi,Call for Price,10 miles,Porsche Exchange/ IL
2026 Audi RS 6 Avant,audi,Call for Price,18 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,Call for Price,10 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,Call for Price,"2,217 miles",Porsche Exchange/ IL
2025 Audi Q8,audi,"$78,954",10 miles,Porsche Exchange/ IL
2026 Audi Q7,audi,"$79,295",10 miles,Porsche Exchange/ IL
2026 Audi Q7,audi,"$78,295",55 miles,Porsche Exchange/ IL
2026 Audi Q7,audi,Call for Price,6 miles,Porsche Exchange/ IL
2026 Audi Q7,audi,Call for Price,6 miles,Porsche Exchange/ IL
2026 Audi Q8,audi,Call for Price,9 miles,Porsche Exchange/ IL
2026 Audi A3,audi,Call for Price,5 miles,Porsche Exchange/ IL
2025 Audi RS Q8,audi,"$153,995","4,343 miles",Porsche Exchange/ IL
2025 Audi A5,audi,"$52,118",6 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,118",6 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,233",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$59,685",6 miles,Porsche Exchange/ IL
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2026 Audi Q8,audi,Call for Price,9 miles,Porsche Exchange
2009 Audi R8,audi,"$84,990","6,476 miles",Ferrari of Rancho Mirage
2025 Audi Q5,audi,"$59,685",6 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,118",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$58,268",13 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,233",7 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$53,981",12 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,969",10 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$49,854",40 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,994",12 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$51,244",6 miles,Porsche Exchange/ IL
2026 Audi RS 6 Avant,audi,Call for Price,9 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$40,094",9 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$40,094",10 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$41,960",6 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$42,988",6 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$42,155",11 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,233",13 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,233",7 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,233",7 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,969",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$55,784",19 miles,Porsche Exchange/ IL
2025 Audi SQ5,audi,"$74,915",6 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$40,176",6 miles,Porsche Exchange/ IL
2026 Audi A3,audi,Call for Price,9 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$45,210","5,358 miles",Porsche Exchange/ IL
2023 Audi A4,audi,"$36,487","5,038 miles",Porsche Exchange/ IL
2025 Audi SQ5,audi,"$74,915",6 miles,Porsche Exchange/ IL
2024 Audi Q5,audi,"$44,987","6,064 miles",Porsche Exchange/ IL
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2024 Land Rover Range Rover SV,land--rover,"$175,000","4,891 miles",Private seller
2025 Land Rover Defender 110,land--rover,Call for Price,300 miles,SOMO/ FL
1993 Land Rover Defender 110,land--rover,Call for Price,111 miles,SOMO/ FL
2025 Land Rover Range Rover SE,land--rover,"$199,980","6,127 miles",Limited Spec Automotive/ FL
2020 Land Rover Defender,land--rover,"$59,950","16,136 miles",Prestige Imports/ FL
2024 Land Rover Range Rover SV,land--rover,"$191,950","3,493 miles",Prestige Imports/ FL
2024 Land Rover Range Rover,land--rover,"$161,950",24 miles,Prestige Imports/ FL
2023 Land Rover Range Rover SE,land--rover,"$109,950","7,626 miles",Prestige Imports/ FL
2022 Land Rover Range Rover Sport HSE,land--rover,"$50,950","39,042 miles",Prestige Imports/ FL
2023 Land Rover Range Rover Autobiography,land--rover,"$129,998","36,226 miles",1 of 1 Motor Sports/ FL
1997 Land Rover Defender 90,land--rover,Call for Price,"3,809 miles",Fort Lauderdale Collection South/ FL
2025 Land Rover Range Rover SE,land--rover,"$129,950","6,697 miles",Holman Motorcars Fort Lauderdale/ FL
2019 Land Rover Range Rover Sport HSE,land--rover,"$29,998","74,212 miles",Carrio Motor Cars/ FL
1983 Land Rover Defender 110,land--rover,"$199,900",Call for miles,Driving Emotions/ FL
1979 Land Rover Defender,land--rover,Call for Price,427 miles,Driving Emotions/ FL
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions/ FL
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions/ FL
2023 Land Rover Defender 130,land--rover,"$109,999",115 miles,Private seller
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design/ FL
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design/ FL
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design/ FL
2023 Land Rover Defender,land--rover,"$77,495","25,411 miles",Ferrari of Central Florida/ FL
2024 Land Rover Range Rover SV,land--rover,"$167,895","16,936 miles",Ferrari of Central Florida/ FL
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC/ FL
2025 Land Rover Range Rover SE,land--rover,"$145,994","2,100 miles",Dimmitt Automotive Group/ FL
2025 Land Rover Range Rover Velar,land--rover,"$79,755",8 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$53,418",406 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2025 Land Rover Discovery,land--rover,"$53,418",406 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Evoque,land--rover,"$57,135",10 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover Velar,land--rover,"$79,755",8 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 90,land--rover,"$73,148",16 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$67,443",13 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$116,400",14 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Evoque,land--rover,"$58,185",13 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$74,173","5,557 miles",Land Rover Clearwater/ FL
2021 Land Rover Range Rover Westminster,land--rover,"$59,168","33,983 miles",Dimmitt Cadillac Clearwater/ FL
2026 Land Rover Defender 110,land--rover,"$73,596",25 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$124,240",18 miles,Land Rover Clearwater/ FL
2026 Land Rover Defender 110,land--rover,"$181,481",60 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$52,668",10 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$73,718",15 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$67,918",17 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$65,415",12 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$72,247",9 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$52,368",13 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$88,408",12 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$67,923","2,604 miles",Land Rover Clearwater/ FL
2026 Land Rover Discovery,land--rover,"$66,776",13 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover SE,land--rover,"$146,180",19 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$99,910",42 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 130,land--rover,"$95,318",29 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$84,078","5,109 miles",Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$132,630",15 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$76,480",8 miles,Land Rover Clearwater/ FL
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
1996 Land Rover Defender 110,land--rover,"$419,914","1,120 miles",Galpin Aston Martin
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2025 Land Rover Defender 130,land--rover,"$93,403",11 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$132,630",15 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$106,543",17 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$77,597",15 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Evoque,land--rover,"$56,185",9 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$137,555",41 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$136,280",34 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 130,land--rover,"$92,223",16 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$68,200",13 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$84,333",51 miles,Land Rover Clearwater/ FL
2024 Land Rover Range Rover Evoque,land--rover,"$42,777","2,868 miles",Dimmitt Cadillac Clearwater/ FL
2026 Land Rover Range Rover Evoque,land--rover,"$59,615",17 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Evoque,land--rover,"$56,395",13 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$79,828","7,318 miles",Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$84,598",11 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$62,701","3,429 miles",Dimmitt Cadillac Clearwater/ FL
2026 Land Rover Range Rover Evoque,land--rover,"$57,135",42 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover SE,land--rover,"$128,870",1 miles,Land Rover Clearwater/ FL
2021 Land Rover Range Rover Westminster,land--rover,"$56,777","30,431 miles",Dimmitt Cadillac Clearwater/ FL
2026 Land Rover Defender 110,land--rover,"$82,441",44 miles,Land Rover Clearwater/ FL
2026 Land Rover Defender 110,land--rover,"$90,061",1 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$84,863",9 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$93,090",11 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover SE,land--rover,"$137,980",14 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 130,land--rover,"$81,558",23 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 130,land--rover,"$88,288",429 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$122,800",14 miles,Land Rover Clearwater/ FL
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2025 Land Rover Range Rover SV,land--rover,"$499,999",57 miles,Galpin Aston Martin
1996 Land Rover Defender 110,land--rover,"$419,914","1,120 miles",Galpin Aston Martin
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2025 Land Rover Defender 110,land--rover,"$122,455",42 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$108,950",16 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$122,930",35 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover SE,land--rover,"$132,152",14 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover SE,land--rover,"$147,445",36 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$69,265",22 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$68,540",18 miles,Land Rover Clearwater/ FL
2023 Land Rover Range Rover SE,land--rover,"$96,143","22,770 miles",Dimmitt Cadillac Clearwater/ FL
2025 Land Rover Range Rover SE,land--rover,"$150,535",29 miles,Land Rover Clearwater/ FL
2020 Land Rover Range Rover Sport HSE,land--rover,"$31,208","65,344 miles",Dimmitt Cadillac Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$73,895",14 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$53,418",13 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$64,888",11 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover,land--rover,"$120,775",10 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$68,540",15 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Evoque,land--rover,"$59,615",9 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$71,390",16 miles,Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$77,753",12 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$68,897",13 miles,Land Rover Clearwater/ FL
2024 Land Rover Range Rover Evoque,land--rover,"$45,870","3,726 miles",Dimmitt Cadillac Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$78,478",16 miles,Land Rover Clearwater/ FL
2025 Land Rover Range Rover SE,land--rover,"$129,905",14 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$67,365",17 miles,Land Rover Clearwater/ FL
2026 Land Rover Range Rover Velar,land--rover,"$69,215","1,006 miles",Land Rover Clearwater/ FL
2025 Land Rover Defender 110,land--rover,"$78,308",93 miles,Land Rover Clearwater/ FL
2025 Land Rover Discovery,land--rover,"$53,168",15 miles,Land Rover Clearwater/ FL
2023 Land Rover Defender 130,land--rover,"$62,777","57,102 miles",Dimmitt Cadillac Clearwater/ FL
1996 Land Rover Defender 110,land--rover,"$210,000","3,100 miles",ECD Auto Design
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2025 Land Rover Range Rover SE,land--rover,"$140,685",40 miles,Land Rover Clearwater/ FL
2019 Land Rover Range Rover Evoque,land--rover,"$20,642","84,445 miles",Dimmitt Cadillac Clearwater/ FL
2024 Land Rover Defender 130,land--rover,"$68,819","31,866 miles",Dimmitt Cadillac Clearwater/ FL
2023 Land Rover Range Rover,land--rover,"$139,900","26,135 miles",Road Show International/ GA
2023 Land Rover Defender,land--rover,"$54,990","29,077 miles",Ferrari of Atlanta/ GA
2023 Land Rover Range Rover SE,land--rover,"$89,900","33,951 miles",Formula Imports/ NC
2023 Land Rover Range Rover SE,land--rover,"$93,999","19,337 miles",Formula Imports/ NC
2012 Land Rover LR4,land--rover,"$11,200","137,603 miles",Formula Imports/ NC
1997 Land Rover Defender 90,land--rover,"$54,000","87,981 miles",Formula Imports/ NC
2017 Land Rover Discovery,land--rover,"$15,500","84,906 miles",Formula Imports/ NC
2024 Land Rover Defender,land--rover,"$58,995","20,460 miles",Formula Imports/ NC
2023 Land Rover Defender 110 Urban Widetrack Edition,land--rover,Call for Price,Call for miles,Euro Prestige Imports/ NC
1979 Land Rover Range Rover,land--rover,"$59,220","4,419 miles",Euro Prestige Imports/ NC
2011 Land Rover Range Rover Sport Supercharged,land--rover,Call for Price,"89,391 miles",Euro Prestige Imports/ NC
2024 Land Rover Defender 110,land--rover,"$115,220","17,358 miles",Euro Prestige Imports/ NC
1996 Land Rover Defender 110,land--rover,"$64,500","1,978 miles",Euro Prestige Imports/ NC
2013 Land Rover Range Rover Sport HSE,land--rover,"$12,500","136,901 miles",Euro Prestige Imports/ NC
2024 Land Rover Defender 110,land--rover,"$115,800","17,100 miles",Euro Prestige Imports/ NC
2011 Land Rover Range Rover Sport HSE,land--rover,Call for Price,"99,407 miles",Euro Prestige Imports/ NC
2025 Land Rover Defender 110 Urban Widetrack Edition,land--rover,Call for Price,300 miles,Euro Prestige Imports/ NC
1996 Land Rover Defender 110,land--rover,"$65,000","1,978 miles",Euro Prestige Imports/ NC
2021 Land Rover Range Rover,land--rover,"$51,300","61,209 miles",Euro Prestige Imports/ NC
2011 Land Rover Range Rover Sport Supercharged,land--rover,Call for Price,Call for miles,Euro Prestige Imports/ NC
2024 Land Rover Defender 110,land--rover,Call for Price,"16,705 miles",Euro Prestige Imports/ NC
2024 Land Rover Defender 110,land--rover,"$115,800","17,100 miles",Euro Prestige Imports/ NC
2023 Land Rover Range Rover,land--rover,"$109,996","16,957 miles",McLaren Charlotte/ NC
2019 Land Rover Range Rover Sport SVR,land--rover,"$59,996","82,777 miles",McLaren Charlotte/ NC
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles
2021 Land Rover Range Rover,land--rover,"$89,995","20,645 miles",Foreign Cars Charlotte/ NC
2024 Land Rover Defender 130,land--rover,"$62,000","21,434 miles",Foreign Cars Charlotte/ NC
2025 Land Rover Range Rover Autobiography,land--rover,"$174,996","2,933 miles",McLaren Charlotte/ NC
2024 Land Rover Range Rover,land--rover,"$129,996","28,999 miles",McLaren Charlotte/ NC
2023 Land Rover Range Rover,land--rover,"$104,996","24,574 miles",McLaren Charlotte/ NC
2025 Land Rover Range Rover SE,land--rover,"$299,990",50 miles,Private seller
2025 Land Rover Range Rover,land--rover,"$289,990",100 miles,Private seller
2022 Land Rover Range Rover,land--rover,"$107,990","21,000 miles",Private seller
2022 Land Rover Range Rover,land--rover,"$129,995","9,106 miles",Velocity Motorcars Nashville/ TN
2018 Land Rover Range Rover Sport Supercharged,land--rover,"$49,995","62,864 miles",Exclusive Automotive Group/ VA
2022 Land Rover Range Rover Sport SVR,land--rover,"$69,995","44,959 miles",Exclusive Automotive Group/ VA
2020 Land Rover Defender 110,land--rover,"$59,995","36,430 miles",Exclusive Automotive Group/ VA
2022 Land Rover Defender 110,land--rover,"$59,995","52,248 miles",Exclusive Automotive Group/ VA
2024 Land Rover Range Rover,land--rover,"$135,900","17,036 miles",Marshall Goldman Baltimore/ MD
2024 Land Rover Range Rover,land--rover,"$113,950","14,280 miles",Marshall Goldman Baltimore/ MD
2019 Land Rover Range Rover,land--rover,"$47,491","55,654 miles",ABZ Motors/ TX
2023 Land Rover Range Rover SE,land--rover,"$105,991","24,378 miles",ABZ Motors/ TX
2016 Land Rover Range Rover,land--rover,"$26,991","93,765 miles",ABZ Motors/ TX
2025 Land Rover Range Rover,land--rover,"$85,991","16,679 miles",ABZ Motors/ TX
2023 Land Rover Defender 130,land--rover,"$59,991","41,067 miles",ABZ Motors/ TX
2019 Land Rover Range Rover Sport HSE,land--rover,"$29,991","68,356 miles",ABZ Motors/ TX
2016 Land Rover Range Rover Sport HSE,land--rover,"$17,991","61,121 miles",ABZ Motors/ TX
2025 Land Rover Range Rover Autobiography,land--rover,"$179,997","1,533 miles",Dave Arbogast Luxury Vehicles/ OH
2018 Land Rover Range Rover Evoque,land--rover,"$36,995","29,356 miles",McLaren Philadelphia/ PA
1989 Land Rover Defender 110,land--rover,"$199,995","2,370 miles",Graham Rahal Performance/ IN
2023 Land Rover Range Rover Autobiography,land--rover,"$110,000","32,978 miles",Sarchione Auto Gallery/ OH
2024 Land Rover Defender 130,land--rover,"$93,000","7,207 miles",Sarchione Auto Gallery/ OH
1998 Land Rover Defender 110,land--rover,"$249,995 OBO",1 miles,ECD Auto Design
2025 Land Rover Defender 110,land--rover,"$139,995 OBO","3,510 miles",ECD Auto Design
1996 Land Rover Defender 110,land--rover,"$419,914","1,120 miles",Galpin Aston Martin
2020 Land Rover Range Rover,land--rover,"$44,900","42,317 miles",Driving Emotions
2020 Land Rover Range Rover,land--rover,Call for Price,"53,828 miles",Driving Emotions
2021 Land Rover Range Rover Sport HSE,land--rover,"$36,813","40,852 miles",ONE EXOTICS LLC
2024 Land Rover Defender 130,land--rover,"$93,000","7,207 miles",Sarchione Auto Gallery/ OH
2019 Land Rover Range Rover Sport SVR,land--rover,"$49,500","69,391 miles",Sarchione Ford of Randolph/ OH
2023 Land Rover Range Rover SV,land--rover,"$224,995","7,050 miles",Perfect Auto Collection/ OH
2022 Land Rover Range Rover Sport SVR,land--rover,"$78,995","35,144 miles",Perfect Auto Collection/ OH
2022 Land Rover Range Rover Sport HSE,land--rover,"$52,995","20,824 miles",Perfect Auto Collection/ OH
2020 Land Rover Range Rover Sport SVR,land--rover,"$64,995","35,359 miles",Perfect Auto Collection/ OH
2022 Land Rover Range Rover Sport SVR,land--rover,"$84,995","28,311 miles",Perfect Auto Collection/ OH
2022 Land Rover Range Rover Autobiography,land--rover,"$75,995","34,836 miles",Perfect Auto Collection/ OH
2021 Land Rover Range Rover Westminster,land--rover,"$56,995","22,360 miles",Perfect Auto Collection/ OH
2022 Land Rover Defender 110,land--rover,"$84,995","20,286 miles",Perfect Auto Collection/ OH
2022 Land Rover Range Rover,land--rover,"$105,998","31,801 miles",Ferrari of Central New Jersey/ NJ
2024 Land Rover Range Rover SV,land--rover,"$174,890","14,514 miles",Cavallino Rosso St. Louis/ MO
1996 Land Rover Defender 110,land--rover,Call for Price,"2,000 miles",Private seller
2020 Land Rover Range Rover,land--rover,Call for Price,Call for miles,Marshall Goldman Motor Sales/ OH
2016 Land Rover Range Rover Autobiography,land--rover,"$39,900","55,857 miles",Marshall Goldman Motor Sales/ OH
2023 Land Rover Range Rover,land--rover,"$70,950","26,910 miles",Marshall Goldman Motor Sales/ OH
